"S1Code","S1Ware","S1long","S1lat","S2Code","S2Ware","S2long","S2lat","JacDissim","JacSim"
"TT1","TT1-SCR","48.54013333","32.40388611","TE","TE-BRPW","50.011","36.146","0.75","0.25"
"TT1","TT1-SCR","48.54013333","32.40388611","TE","TE-EPW","50.011","36.146","0.571428571428572","0.428571428571428"
"TT1","TT1-SCR","48.54013333","32.40388611","TE","TE-S1BW","50.011","36.146","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TG","TG-AP","47.09775","33.75661944","0.333333333333333","0.666666666666667"
"TT1","TT1-SCR","48.54013333","32.40388611","TG","TG-SP","47.09775","33.75661944","0.571428571428572","0.428571428571428"
"TT1","TT1-SCR","48.54013333","32.40388611","TI","TI-LPA","56.84","30.16","0.333333333333333","0.666666666666667"
"TT1","TT1-SCR","48.54013333","32.40388611","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.428571428571429","0.571428571428571"
"TT1","TT1-SCR","48.54013333","32.40388611","TJ2","TJ2-J","52.884524","29.944845","0.75","0.25"
"TT1","TT1-SCR","48.54013333","32.40388611","TK1","TK1-JW","52.50527778","29.58277778","0.333333333333333","0.666666666666667"
"TT1","TT1-SCR","48.54013333","32.40388611","TK1","TK1-KW","52.50527778","29.58277778","0.333333333333333","0.666666666666667"
"TT1","TT1-SCR","48.54013333","32.40388611","TK1","TK1-MW","52.50527778","29.58277778","0.5","0.5"
"TT1","TT1-SCR","48.54013333","32.40388611","TK2","TK-PA","52.44198611","29.91753611","0.5","0.5"
"TT1","TT1-SCR","48.54013333","32.40388611","TKS","TKS-PA1","45.96586111","34.36161667","0.625","0.375"
"TT1","TT1-SCR","48.54013333","32.40388611","TKS","TKS-PA2","45.96586111","34.36161667","0.333333333333333","0.666666666666667"
"TT1","TT1-SCR","48.54013333","32.40388611","TM1","TM1-BIS","52.96494722","29.81067222","0.555555555555556","0.444444444444444"
"TT1","TT1-SCR","48.54013333","32.40388611","TM1","TM1-BUS","52.96494722","29.81067222","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TM1","TM1-PRS","52.96494722","29.81067222","0.625","0.375"
"TT1","TT1-SCR","48.54013333","32.40388611","TM2","TM2-KP1","52.67156944","30.17562222","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TM2","TM2-KP2","52.67156944","30.17562222","0.5","0.5"
"TT1","TT1-SCR","48.54013333","32.40388611","TN1","TN1-PA","45.92961111","34.37497222","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TN2","TN2-PA","45.83991667","34.58545","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TNU","TNU-PA","51.52121667","30.1224","0.375","0.625"
"TT1","TT1-SCR","48.54013333","32.40388611","TNU","TNU-PAB","51.52121667","30.1224","0.444444444444444","0.555555555555556"
"TT1","TT1-SCR","48.54013333","32.40388611","TP1","TP1-3","56.37194444","36.92472222","0.8","0.2"
"TT1","TT1-SCR","48.54013333","32.40388611","TP2","TP2-S1PBW","51.59030833","35.42112778","0.375","0.625"
"TT1","TT1-SCR","48.54013333","32.40388611","TQA","TQA-PAB","52.76638889","29.17416667","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TRA","TRA-FM","53.05774722","30.11208333","0.428571428571429","0.571428571428571"
"TT1","TT1-SCR","48.54013333","32.40388611","TRA","TRA-RW","53.05774722","30.11208333","0.714285714285714","0.285714285714286"
"TT1","TT1-SCR","48.54013333","32.40388611","TS1","TS1-BB","52.44638889","28.85666667","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TS1","TS1-RR","52.44638889","28.85666667","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TS2","TS2-BSW","47.26297778","34.35730833","0.777777777777778","0.222222222222222"
"TT1","TT1-SCR","48.54013333","32.40388611","TS2","TS2-SPW","47.26297778","34.35730833","0.333333333333333","0.666666666666667"
"TT1","TT1-SCR","48.54013333","32.40388611","TS3","TS3-DRP","51.40472222","33.96888889","0.571428571428572","0.428571428571428"
"TT1","TT1-SCR","48.54013333","32.40388611","TS3","TS3-S1BW","51.40472222","33.96888889","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TS3","TS3-S1PR","51.40472222","33.96888889","0.625","0.375"
"TT1","TT1-SCR","48.54013333","32.40388611","TS4","TS4-F","53.217668","30.233939","0","1"
"TT1","TT1-SCR","48.54013333","32.40388611","TS5","TS5-JPA","47.219425","32.637341","0.5","0.5"
"TT1","TT1-SCR","48.54013333","32.40388611","TSY","TSY-BS","46.90979444","34.48015833","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TT1","TT1-BCR","48.54013333","32.40388611","0.2","0.8"
"TT1","TT1-SCR","48.54013333","32.40388611","TT1","TT1-JPA","48.54013333","32.40388611","0.5","0.5"
"TT1","TT1-SCR","48.54013333","32.40388611","TT1","TT1-JPAS","48.54013333","32.40388611","0.428571428571429","0.571428571428571"
"TT2","TT2-CA","54.58651944","36.93831944","AK","AK-JPA","47.32492222","32.55781389","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","AR","AR-SW","53.40545556","29.86275833","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","AT","AT-PA","44.75538889","38.21327778","0.545454545454545","0.454545454545455"
"TT2","TT2-CA","54.58651944","36.93831944","B","B-B","54.40972222","28.64277778","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","BC","BC-D","53.332575","36.7631","0.7","0.3"
"TT2","TT2-CA","54.58651944","36.93831944","CA","CA-PABW","51.445895","35.60760056","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","CB1","CB1-PBW","49.9787","35.7806","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","CB2","CB2-BBP","48.505855","32.221305","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","CB2","CB2-BCP","48.505855","32.221305","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","CB2","CB2-MCP","48.505855","32.221305","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","CB2","CB2-MRP","48.505855","32.221305","0.555555555555556","0.444444444444444"
"TT2","TT2-CA","54.58651944","36.93831944","CB2","CB2-PB","48.505855","32.221305","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","CB2","CB2-SP","48.505855","32.221305","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","CM","CM-PB","48.555928","32.224015","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","CM","CM-RB","48.555928","32.224015","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","CS","CS-BC","47.26","32.62","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","CS","CS-BR","47.26","32.62","0.285714285714286","0.714285714285714"
"TT2","TT2-CA","54.58651944","36.93831944","CS","CS-JPA","47.26","32.62","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","CS","CS-SRC","47.26","32.62","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","DKT","DKT-PA","54.98194444","36.53555556","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","H","H-PA","53.51537389","30.50747583","0.142857142857143","0.857142857142857"
"TT2","TT2-CA","54.58651944","36.93831944","HC","HC-CA","53.332575","36.7631","0","1"
"TT2","TT2-CA","54.58651944","36.93831944","HC","HC-CN","53.332575","36.7631","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","HC","HC-D","53.332575","36.7631","0.7","0.3"
"TT2","TT2-CA","54.58651944","36.93831944","HF","HF-24k","45.47444444","36.99444444","0.555555555555556","0.444444444444444"
"TT2","TT2-CA","54.58651944","36.93831944","HF","HF-P","45.47444444","36.99444444","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","KH","KH-BB","52.06511333","29.88179778","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","KH","KH-BBR","52.06511333","29.88179778","0.7","0.3"
"TT2","TT2-CA","54.58651944","36.93831944","KH","KH-BRPW","52.06511333","29.88179778","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","KH","KH-BW","52.06511333","29.88179778","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","KH","KH-RB","52.06511333","29.88179778","0.9","0.1"
"TT2","TT2-CA","54.58651944","36.93831944","KK","KK-PACW","54.86611111","36.3","0.333333333333333","0.666666666666667"
"TT2","TT2-CA","54.58651944","36.93831944","MS10","MS10-CW","51.32983333","30.35716667","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","MS11","MS11-CW","51.33366667","30.35426667","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","MS20","MS20-CW","51.33611667","30.353","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-BASLIP","54.48638889","36.84861111","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-BICHPYS","54.48638889","36.84861111","0.555555555555556","0.444444444444444"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-BLAPALB","54.48638889","36.84861111","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-BROPYS","54.48638889","36.84861111","0.555555555555556","0.444444444444444"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-BROPYT","54.48638889","36.84861111","0.818181818181818","0.181818181818182"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-CREASPO","54.48638889","36.84861111","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-DABRYS","54.48638889","36.84861111","0.625","0.375"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-EABRYS","54.48638889","36.84861111","0.555555555555556","0.444444444444444"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-POLWAV","54.48638889","36.84861111","0.333333333333333","0.666666666666667"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-REDBRIT","54.48638889","36.84861111","0.555555555555556","0.444444444444444"
"TT2","TT2-CA","54.58651944","36.93831944","P","P-WHOSCOL","54.48638889","36.84861111","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","QT","QT-PA","44.75538889","38.21327778","0.545454545454545","0.454545454545455"
"TT2","TT2-CA","54.58651944","36.93831944","SC","SC-NP","55.00055556","36.49972222","0.7","0.3"
"TT2","TT2-CA","54.58651944","36.93831944","SC","SC-T1","55.00055556","36.49972222","0.7","0.3"
"TT2","TT2-CA","54.58651944","36.93831944","SC","SC-T2","55.00055556","36.49972222","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","TB2","TB2-BB","52.59","30.08","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","TB2","TB2-BR","52.59","30.08","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","TB2","TB2-BRB","52.59","30.08","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","TB2","TB2-BWB","52.59","30.08","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","TB2","TB2-RBF","52.59","30.08","0.9","0.1"
"TT2","TT2-CA","54.58651944","36.93831944","TB2","TB2-RR","52.59","30.08","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","TB3","TB3-JPA","52.94243333","29.82901389","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","TB1","TB1-PBW","52.88666667","29.91333333","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","TE","TE-BRPW","50.011","36.146","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","TE","TE-EPW","50.011","36.146","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","TE","TE-S1BW","50.011","36.146","0.9","0.1"
"TT2","TT2-CA","54.58651944","36.93831944","TG","TG-AP","47.09775","33.75661944","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","TG","TG-SP","47.09775","33.75661944","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","TI","TI-LPA","56.84","30.16","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.555555555555556","0.444444444444444"
"TT2","TT2-CA","54.58651944","36.93831944","TJ2","TJ2-J","52.884524","29.944845","0.285714285714286","0.714285714285714"
"TT2","TT2-CA","54.58651944","36.93831944","TK1","TK1-JW","52.50527778","29.58277778","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","TK1","TK1-KW","52.50527778","29.58277778","0.909090909090909","0.0909090909090909"
"TT2","TT2-CA","54.58651944","36.93831944","TK1","TK1-MW","52.50527778","29.58277778","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","TK2","TK-PA","52.44198611","29.91753611","0.625","0.375"
"TT2","TT2-CA","54.58651944","36.93831944","TKS","TKS-PA1","45.96586111","34.36161667","0.7","0.3"
"TT2","TT2-CA","54.58651944","36.93831944","TKS","TKS-PA2","45.96586111","34.36161667","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","TM1","TM1-BIS","52.96494722","29.81067222","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","TM1","TM1-BUS","52.96494722","29.81067222","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","TM1","TM1-PRS","52.96494722","29.81067222","0.375","0.625"
"TT2","TT2-CA","54.58651944","36.93831944","TM2","TM2-KP1","52.67156944","30.17562222","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","TM2","TM2-KP2","52.67156944","30.17562222","0.625","0.375"
"TT2","TT2-CA","54.58651944","36.93831944","TN1","TN1-PA","45.92961111","34.37497222","0.9","0.1"
"TT2","TT2-CA","54.58651944","36.93831944","TN2","TN2-PA","45.83991667","34.58545","0.9","0.1"
"TT2","TT2-CA","54.58651944","36.93831944","TNU","TNU-PA","51.52121667","30.1224","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","TNU","TNU-PAB","51.52121667","30.1224","0.545454545454545","0.454545454545455"
"TT2","TT2-CA","54.58651944","36.93831944","TP1","TP1-3","56.37194444","36.92472222","0","1"
"TT2","TT2-CA","54.58651944","36.93831944","TP2","TP2-S1PBW","51.59030833","35.42112778","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","TQA","TQA-PAB","52.76638889","29.17416667","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","TRA","TRA-FM","53.05774722","30.11208333","0.555555555555556","0.444444444444444"
"TT2","TT2-CA","54.58651944","36.93831944","TRA","TRA-RW","53.05774722","30.11208333","0.428571428571429","0.571428571428571"
"TT2","TT2-CA","54.58651944","36.93831944","TS1","TS1-BB","52.44638889","28.85666667","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","TS1","TS1-RR","52.44638889","28.85666667","0.9","0.1"
"TT2","TT2-CA","54.58651944","36.93831944","TS2","TS2-BSW","47.26297778","34.35730833","0.7","0.3"
"TT2","TT2-CA","54.58651944","36.93831944","TS2","TS2-SPW","47.26297778","34.35730833","0.666666666666667","0.333333333333333"
"TT2","TT2-CA","54.58651944","36.93831944","TS3","TS3-DRP","51.40472222","33.96888889","0.5","0.5"
"TT2","TT2-CA","54.58651944","36.93831944","TS3","TS3-S1BW","51.40472222","33.96888889","0.9","0.1"
"TT2","TT2-CA","54.58651944","36.93831944","TS3","TS3-S1PR","51.40472222","33.96888889","0.7","0.3"
"TT2","TT2-CA","54.58651944","36.93831944","TS4","TS4-F","53.217668","30.233939","0.8","0.2"
"TT2","TT2-CA","54.58651944","36.93831944","TS5","TS5-JPA","47.219425","32.637341","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","TSY","TSY-BS","46.90979444","34.48015833","0.9","0.1"
"TT2","TT2-CA","54.58651944","36.93831944","TT1","TT1-BCR","48.54013333","32.40388611","0.777777777777778","0.222222222222222"
"TT2","TT2-CA","54.58651944","36.93831944","TT1","TT1-JPA","48.54013333","32.40388611","0.6","0.4"
"TT2","TT2-CA","54.58651944","36.93831944","TT1","TT1-JPAS","48.54013333","32.40388611","0.555555555555556","0.444444444444444"
"TT2","TT2-CA","54.58651944","36.93831944","TT1","TT1-SCR","48.54013333","32.40388611","0.8","0.2"
"TT2","TT2-D","54.58651944","36.93831944","AK","AK-JPA","47.32492222","32.55781389","0.375","0.625"
"TT2","TT2-D","54.58651944","36.93831944","AR","AR-SW","53.40545556","29.86275833","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","AT","AT-PA","44.75538889","38.21327778","0.636363636363636","0.363636363636364"
"TT2","TT2-D","54.58651944","36.93831944","B","B-B","54.40972222","28.64277778","0.428571428571429","0.571428571428571"
"TT2","TT2-D","54.58651944","36.93831944","BC","BC-D","53.332575","36.7631","0","1"
"TT2","TT2-D","54.58651944","36.93831944","CA","CA-PABW","51.445895","35.60760056","0.375","0.625"
"TT2","TT2-D","54.58651944","36.93831944","CB1","CB1-PBW","49.9787","35.7806","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","CB2","CB2-BBP","48.505855","32.221305","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","CB2","CB2-BCP","48.505855","32.221305","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","CB2","CB2-MCP","48.505855","32.221305","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","CB2","CB2-MRP","48.505855","32.221305","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","CB2","CB2-PB","48.505855","32.221305","0.25","0.75"
"TT2","TT2-D","54.58651944","36.93831944","CB2","CB2-SP","48.505855","32.221305","0.428571428571429","0.571428571428571"
"TT2","TT2-D","54.58651944","36.93831944","CM","CM-PB","48.555928","32.224015","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","CM","CM-RB","48.555928","32.224015","0.571428571428572","0.428571428571428"
"TT2","TT2-D","54.58651944","36.93831944","CS","CS-BC","47.26","32.62","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","CS","CS-BR","47.26","32.62","0.625","0.375"
"TT2","TT2-D","54.58651944","36.93831944","CS","CS-JPA","47.26","32.62","0.375","0.625"
"TT2","TT2-D","54.58651944","36.93831944","CS","CS-SRC","47.26","32.62","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","DKT","DKT-PA","54.98194444","36.53555556","0.375","0.625"
"TT2","TT2-D","54.58651944","36.93831944","H","H-PA","53.51537389","30.50747583","0.8","0.2"
"TT2","TT2-D","54.58651944","36.93831944","HC","HC-CA","53.332575","36.7631","0.7","0.3"
"TT2","TT2-D","54.58651944","36.93831944","HC","HC-CN","53.332575","36.7631","0.7","0.3"
"TT2","TT2-D","54.58651944","36.93831944","HC","HC-D","53.332575","36.7631","0","1"
"TT2","TT2-D","54.58651944","36.93831944","HF","HF-24k","45.47444444","36.99444444","0.666666666666667","0.333333333333333"
"TT2","TT2-D","54.58651944","36.93831944","HF","HF-P","45.47444444","36.99444444","0.444444444444444","0.555555555555556"
"TT2","TT2-D","54.58651944","36.93831944","KH","KH-BB","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","KH","KH-BBR","52.06511333","29.88179778","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","KH","KH-BRPW","52.06511333","29.88179778","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","KH","KH-BW","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","KH","KH-RB","52.06511333","29.88179778","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","KK","KK-PACW","54.86611111","36.3","0.444444444444444","0.555555555555556"
"TT2","TT2-D","54.58651944","36.93831944","MS10","MS10-CW","51.32983333","30.35716667","0.375","0.625"
"TT2","TT2-D","54.58651944","36.93831944","MS11","MS11-CW","51.33366667","30.35426667","0.375","0.625"
"TT2","TT2-D","54.58651944","36.93831944","MS20","MS20-CW","51.33611667","30.353","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","P","P-BASLIP","54.48638889","36.84861111","0.375","0.625"
"TT2","TT2-D","54.58651944","36.93831944","P","P-BICHPYS","54.48638889","36.84861111","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","P","P-BLAPALB","54.48638889","36.84861111","0.625","0.375"
"TT2","TT2-D","54.58651944","36.93831944","P","P-BROPYS","54.48638889","36.84861111","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","P","P-BROPYT","54.48638889","36.84861111","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","P","P-CREASPO","54.48638889","36.84861111","0.428571428571429","0.571428571428571"
"TT2","TT2-D","54.58651944","36.93831944","P","P-DABRYS","54.48638889","36.84861111","0.571428571428572","0.428571428571428"
"TT2","TT2-D","54.58651944","36.93831944","P","P-EABRYS","54.48638889","36.84861111","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","P","P-POLWAV","54.48638889","36.84861111","0.444444444444444","0.555555555555556"
"TT2","TT2-D","54.58651944","36.93831944","P","P-REDBRIT","54.48638889","36.84861111","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","P","P-WHOSCOL","54.48638889","36.84861111","0.625","0.375"
"TT2","TT2-D","54.58651944","36.93831944","QT","QT-PA","44.75538889","38.21327778","0.636363636363636","0.363636363636364"
"TT2","TT2-D","54.58651944","36.93831944","SC","SC-NP","55.00055556","36.49972222","0.285714285714286","0.714285714285714"
"TT2","TT2-D","54.58651944","36.93831944","SC","SC-T1","55.00055556","36.49972222","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","SC","SC-T2","55.00055556","36.49972222","0.777777777777778","0.222222222222222"
"TT2","TT2-D","54.58651944","36.93831944","TB2","TB2-BB","52.59","30.08","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TB2","TB2-BR","52.59","30.08","0.428571428571429","0.571428571428571"
"TT2","TT2-D","54.58651944","36.93831944","TB2","TB2-BRB","52.59","30.08","0.428571428571429","0.571428571428571"
"TT2","TT2-D","54.58651944","36.93831944","TB2","TB2-BWB","52.59","30.08","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TB2","TB2-RBF","52.59","30.08","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TB2","TB2-RR","52.59","30.08","0.428571428571429","0.571428571428571"
"TT2","TT2-D","54.58651944","36.93831944","TB3","TB3-JPA","52.94243333","29.82901389","0.625","0.375"
"TT2","TT2-D","54.58651944","36.93831944","TB1","TB1-PBW","52.88666667","29.91333333","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TE","TE-BRPW","50.011","36.146","0.777777777777778","0.222222222222222"
"TT2","TT2-D","54.58651944","36.93831944","TE","TE-EPW","50.011","36.146","0.625","0.375"
"TT2","TT2-D","54.58651944","36.93831944","TE","TE-S1BW","50.011","36.146","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TG","TG-AP","47.09775","33.75661944","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","TG","TG-SP","47.09775","33.75661944","0.428571428571429","0.571428571428571"
"TT2","TT2-D","54.58651944","36.93831944","TI","TI-LPA","56.84","30.16","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","TJ1","TJ1-BPBW","52.93935833","29.83546667","0.285714285714286","0.714285714285714"
"TT2","TT2-D","54.58651944","36.93831944","TJ2","TJ2-J","52.884524","29.944845","0.625","0.375"
"TT2","TT2-D","54.58651944","36.93831944","TK1","TK1-JW","52.50527778","29.58277778","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","TK1","TK1-KW","52.50527778","29.58277778","0.428571428571429","0.571428571428571"
"TT2","TT2-D","54.58651944","36.93831944","TK1","TK1-MW","52.50527778","29.58277778","0.571428571428572","0.428571428571428"
"TT2","TT2-D","54.58651944","36.93831944","TK2","TK-PA","52.44198611","29.91753611","0.571428571428572","0.428571428571428"
"TT2","TT2-D","54.58651944","36.93831944","TKS","TKS-PA1","45.96586111","34.36161667","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","TKS","TKS-PA2","45.96586111","34.36161667","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","TM1","TM1-BIS","52.96494722","29.81067222","0.444444444444444","0.555555555555556"
"TT2","TT2-D","54.58651944","36.93831944","TM1","TM1-BUS","52.96494722","29.81067222","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TM1","TM1-PRS","52.96494722","29.81067222","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","TM2","TM2-KP1","52.67156944","30.17562222","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TM2","TM2-KP2","52.67156944","30.17562222","0.571428571428572","0.428571428571428"
"TT2","TT2-D","54.58651944","36.93831944","TN1","TN1-PA","45.92961111","34.37497222","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TN2","TN2-PA","45.83991667","34.58545","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TNU","TNU-PA","51.52121667","30.1224","0.25","0.75"
"TT2","TT2-D","54.58651944","36.93831944","TNU","TNU-PAB","51.52121667","30.1224","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TP1","TP1-3","56.37194444","36.92472222","0.7","0.3"
"TT2","TT2-D","54.58651944","36.93831944","TP2","TP2-S1PBW","51.59030833","35.42112778","0.25","0.75"
"TT2","TT2-D","54.58651944","36.93831944","TQA","TQA-PAB","52.76638889","29.17416667","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TRA","TRA-FM","53.05774722","30.11208333","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","TRA","TRA-RW","53.05774722","30.11208333","0.75","0.25"
"TT2","TT2-D","54.58651944","36.93831944","TS1","TS1-BB","52.44638889","28.85666667","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TS1","TS1-RR","52.44638889","28.85666667","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TS2","TS2-BSW","47.26297778","34.35730833","0.666666666666667","0.333333333333333"
"TT2","TT2-D","54.58651944","36.93831944","TS2","TS2-SPW","47.26297778","34.35730833","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","TS3","TS3-DRP","51.40472222","33.96888889","0.625","0.375"
"TT2","TT2-D","54.58651944","36.93831944","TS3","TS3-S1BW","51.40472222","33.96888889","0.333333333333333","0.666666666666667"
"TT2","TT2-D","54.58651944","36.93831944","TS3","TS3-S1PR","51.40472222","33.96888889","0.5","0.5"
"TT2","TT2-D","54.58651944","36.93831944","TS4","TS4-F","53.217668","30.233939","0.166666666666667","0.833333333333333"
"TT2","TT2-D","54.58651944","36.93831944","TS5","TS5-JPA","47.219425","32.637341","0.375","0.625"
"TT2","TT2-D","54.58651944","36.93831944","TSY","TSY-BS","46.90979444","34.48015833","0.333333333333333","0.666666666666667"
